slug,total_downloads,rating_user,num_reviewers,plugin_age_since_release,last_update_year,freq_update_per_year,wp_requires,wp_tested,support_response_rate,open_issues,num_files,num_php_files,loc,plugin_size_kb,vulnerable
safe-redirect-manager,1916332,94,78,13,1,1,6.5,6.9.1,0,1,11,6,2134,94.74,1
themepaw-companion,3671,0,0,6,6,0.167,4.7,5.3.20,0,0,46,10,5788,2263.92,0
wp-keep-me-logged-in,71199,0,0,15,3,0.333,2.5,6.1.9,0,0,2,1,18,1.83,0
wpcat2tag-importer,1790535,86,16,15,1,1,3,6.7.4,0,0,3,1,401,25.46,0
mobile-friendly-twenty-ten,4185,0,0,10,3,0.333,4,4.8.27,0,0,3,1,18,3.99,0
wp-job-openings,560139,96,190,7,1,1,4.8,6.9.1,1,0,162,85,12951,3088.77,1
simple-breadcrumb,3148,0,0,10,10,0.1,3.0.1,4.4.34,0,0,5,1,96,489.79,0
subscribers-com,73109,52,7,8,1,1,5.2,6.8.3,0,0,7,3,209,312.62,1
rename-users,4512,100,3,12,9,0.111,3,4.7.31,0,0,5,1,138,17.53,0
event-monster,74540,96,19,9,1,1,5.8,6.9.1,0,0,197,74,24614,5247.72,1
hide-related-products-in-woocommerce,8221,74,6,10,10,0.1,3.0.1,3.4.2,0,0,2,1,16,1.51,0
wp-time-capsule,1460608,82,125,11,1,1,3.9.14,6.8.3,0,0,2225,1922,219315,30812.52,1
nooz,24113,100,7,11,1,1,6,6.6.4,0,0,86,48,2960,260.16,1
wprequal,25996,86,4,9,1,1,4,6.8.3,0,0,201,166,11034,5490.34,1
site-reviews,3043363,98,366,9,1,1,6.7,6.9.1,0.92,2,1799,1337,192988,9087.34,1
automated-dpd-express-livemanual-shipping-rates-labels-and-pickup,4788,100,1,4,1,1,4.0.1,6.7.4,0,0,1336,1191,144589,8460.81,0
woocomm-2co-dynamic-payment-gateway,7602,60,2,10,10,0.1,3.0.1,4.4.34,0,0,12,5,558,415.57,0
ni-woocommerce-sales-report,88220,76,10,10,1,1,5,6.7.4,0,0,56,14,5318,3415.11,1
mx-time-zone-clocks,28735,94,15,6,1,1,4.9,6.5.7,0,0,115,35,1803,1683.97,1
jwt-authentication-for-wp-rest-api,887771,88,53,10,1,1,4.2,6.9.1,0,1,184,131,6878,1415.49,0
colorlib-login-customizer,1052768,98,468,7,1,1,6,6.9.1,0,2,56,19,4410,1990.42,0
link-juice-keeper,267218,94,15,16,1,1,5.3.0,6.8.3,0,0,21,16,2075,97.98,1
depay-payments-for-woocommerce,50668,92,10,3,1,1,5.8,6.8.3,0,0,450,384,59383,12184.26,1
ctt-expresso-para-woocommerce,9868,90,4,6,1,1,4.6.1,6.6.4,0,0,18,4,3539,473.12,1
pakkelabels-for-woocommerce,159936,60,8,9,1,1,6.2,6.7.4,0,0,110,66,5150,1164.83,1
reveal-ids-for-wp-admin-25,1133843,100,61,17,1,1,3,6.9.99,0,0,33,3,272,244.67,0
woo-ukrposhta,17831,64,9,6,1,1,5,6.7.4,0,0,113,62,7960,634.9,1
search-regex,2378500,94,97,18,1,1,6.5,6.9.1,1,0,108,99,11889,852.34,0
database-for-cf7,29262,88,7,8,1,1,4.6,6.6.4,0,0,28,3,270,1227.57,1
wp-typed-js,10140,100,1,9,4,0.25,4.9,4.9.28,0,0,7,1,86,25.41,0
search-index-page-content,4107,100,3,12,11,0.091,3.6,4.0.38,0,0,7,1,229,29.51,0
shariff,1091541,98,102,11,1,1,4.9,6.7.4,0,1,55,40,9273,523.54,1
shipengine-shipping-quotes,1519,0,0,2,1,1,6.4,6.9.1,0,0,77,51,8032,643.78,1
add-to-calendar-button,87390,100,11,3,1,1,5.7,6.9.1,0,0,47,5,652,2352.41,1
zaki-like-dislike-comments,5554,80,5,12,11,0.091,3.3,4.1.42,0,0,11,5,489,34.7,0
bilingual-linker,13884,80,6,15,1,1,3,6.7.4,0,0,10,2,761,53.58,1
team-members-for-elementor,7113,46,3,8,3,0.333,4.5,5.3.20,0,0,12,5,860,43.65,1
simple-admin-menu-editor,9729,100,1,15,15,0.067,3,3.0.5,0,0,3,1,112,52.57,0
wp-display-header,238719,90,27,14,2,0.5,3.2,6.4.7,0,0,11,4,873,44.78,0
custom-typekit-fonts,743281,86,7,8,1,1,4.4,6.9.1,0,0,22,12,2152,86.69,0
constant-contact-form,10789,0,0,14,8,0.125,3.4,4.8.27,0,0,8,1,452,47.86,0
google-language-translator,3431536,94,614,13,1,1,2.9,6.9.1,1,0,20,5,2626,573.74,1
mysterythemes-demo-importer,282133,40,4,5,1,1,5,6.8.3,0,0,23,14,4511,589.53,0
mapquest-map-builder,19083,20,2,15,14,0.071,2.8,3.3.2,0,0,32,2,380,269.98,0
wp-greet,35121,98,10,17,1,1,4.1,6.9.1,0,0,368,19,6166,7183.73,1
in-page-script,3472,0,0,10,10,0.1,3.0.1,4.3.34,0,0,5,2,209,81.64,0
map-block-leaflet,14796,100,9,7,1,1,5,6.8.3,0,0,31,5,159,1262.13,1
similar-products,3708,100,1,9,4,0.25,3.5,5.6.16,0,0,8,2,623,32.53,0
piotnet-addons-for-elementor,698049,66,56,7,1,1,4.7,6.8.3,0,0,71,27,9878,715.69,1
highlight-search-terms,177509,100,40,16,1,1,3.7,6.5.7,0,0,10,4,283,131.71,0
blossomthemes-toolkit,943335,100,6,8,1,1,4.4.0,6.8.3,0,0,74,40,7866,3964.89,0
ltl-freight-quotes-freightquote-edition,6982,0,0,6,1,1,6.4,6.9.1,0,0,157,36,11239,2066.44,1
cpt-to-map-store,1885,100,1,5,5,0.2,4,5.4.18,0,0,38,14,1186,2791.35,1
jetformbuilder,1633156,82,64,5,1,1,6.1,6.7.4,0,2,1523,1326,90916,7401.01,1
porsline,7887,98,9,3,1,1,6.5,6.9.1,0,0,41,5,723,134.73,1
hunk-companion,409437,100,2,7,1,1,False,6.9.1,0,0,363,203,29298,10265.58,1
replace-image,119329,92,65,10,1,1,3.5,6.6.4,0,0,9,2,231,120.74,1
cdn-enabler,848236,82,51,10,1,1,5.1,6.9.1,0,0,7,4,1193,51.41,0
gift-message-for-woocommerce,9909,60,2,5,1,1,4.5,6.8.3,0,0,224,163,53953,3800.34,1
blue-captcha,37149,94,15,13,1,1,4.9,6.9.1,0,1,76,6,6400,1805.26,1
simple-login-screen-customizer,4373,100,2,12,10,0.1,3.7.1,4.4.34,0,0,12,6,431,42.49,0
fediverse-embeds,3368,100,1,2,1,1,5,6.9.1,0,0,330,33,4680,11820.11,1
code-blocks,4808,100,1,12,10,0.1,3.0.1,4.2.39,0,0,7,3,192,21.01,0
kapost-byline,10699,40,1,15,1,1,4,6.8.3,0,0,13,12,1522,64.14,1
improving-search-form-accessibility,5088,0,0,4,1,1,6,6.9.1,0,0,7,1,47,43.85,0
fast-indexing-api,2507996,72,36,6,1,1,5.6,6.6.4,0,0,717,669,98213,3708.93,0
really-simple-click-to-call,47559,90,11,9,6,0.167,4.0.0,5.2.23,0,0,8,1,131,16.18,0
unipay-payment-gateway-for-woocommerce,4796,100,5,7,1,1,3.3,6.6.4,0,0,76,4,1095,204.55,0
responsive-testimonials,11147,100,4,10,1,1,3.6,6.9.1,0,0,137,62,13260,1054.95,0
ni-crm-lead,2373,66,3,10,1,1,4.7,6.5.7,0,0,20,4,578,350.28,1
pryc-wp-remove-languages-for-divi,1428,0,0,6,2,0.5,3.0.1,6.2.8,0,0,2,1,77,4.2,0
woocommerce-for-japan,554133,66,21,11,1,1,6.7,6.9.1,0.29,5,724,489,58905,7287.73,1
realty-portal-agent-dashboard,3184,0,0,8,6,0.167,4.5,4.8.27,0,0,6,4,480,18.79,0
my-wpdb,2339,100,2,4,3,0.333,4.9,6.1.9,0,0,25,16,870,60.57,1
order-import-export-for-woocommerce,2199727,94,325,9,1,1,3,6.9.1,1,0,277,103,23177,4049.85,1
campaign-url-builder,11650,100,8,8,3,0.333,3.0.1,6.1.9,0,0,135,26,2394,683.38,1
boo-recipes,4791,94,9,7,5,0.2,4.8,5.6.16,0,0,520,301,23465,2583.62,1
gecka-terms-ordering,7948,100,4,14,10,0.1,3,4.4.34,0,0,5,1,341,50.97,0
manager-for-icomoon,9567,100,5,6,1,1,4.7.4,6.8.3,0,0,43,16,1578,1299,1
360deg-javascript-viewer,39339,100,13,5,1,1,5,6.8.3,0,0,81,42,2172,985.03,1
authldap,134942,100,19,15,1,1,2.5.0,6.8.3,0,0,59,43,2835,135.29,1
sitepush,10530,94,15,13,12,0.083,3.3.1,3.6.1,0,0,20,8,4240,834.88,0
wp-scroll-2,3660,100,1,8,1,1,3.3,6.8.3,0,0,6,1,179,46.79,0
qualtrics-survey-embeds,4158,0,0,11,10,0.1,2.9.0,4.3.34,0,0,8,4,459,21.73,0
kt-tinymce-color-grid,442000,98,57,11,2,0.5,5.2,5.3.20,0,0,21,2,3114,288.04,0
lupsonline-link-netwerk,77114,0,0,4,1,1,3.0.1,6.7.4,0,0,39,34,2641,118.01,1
widget-pagination,14549,0,0,14,8,0.125,3.4,4.9.28,0,0,28,16,2049,182.45,0
jetpack-protect,2288907,94,119,3,1,1,6.7,6.9.1,1,0,508,303,81242,8981.51,0
gosmtp,2070570,82,8,3,1,1,5.5,6.9.1,0,1,44,17,3119,301.17,0
address-geocoder,14580,100,7,13,7,0.143,4.8,5.1.21,0,0,6,1,218,159.26,0
about-us-shortcode,3126,100,1,6,6,0.167,5.3,5.3.20,0,0,38,12,1586,775.8,0
remove-parents,7790,0,0,18,18,0.056,2.3,2.3,0,0,2,1,45,3.29,0
revision-control,557476,88,36,17,7,0.143,4,4.9.28,0,0,7,1,646,139.38,0
nex-forms-express-wp-form-builder,512947,82,136,11,1,1,4,6.9.1,0,0,440,176,78546,22619.33,1
easync-booking,50706,82,17,7,1,1,3,6.9.1,0,0,529,402,80746,11338.91,1
hot-random-image,49921,98,9,11,1,1,3.9,6.9.1,0,1,23,3,300,107.03,1
lastudio-element-kit,213643,100,7,4,1,1,5.2,6.9.0,0,0,1062,564,134267,18323.78,1
ams-google-webmaster-tools,12583,0,0,9,4,0.25,3.1,5.9.12,0,0,3,2,85,4.66,0
simple-light-box,11445,0,0,13,13,0.077,3,False,0,0,2,1,46,2.59,0
add-device-type-to-body-class,2026,100,1,7,2,0.5,3.2,6.4.7,0,0,3,2,1370,85.39,0
enhanced-categories,16526,0,0,18,17,0.059,2.5,2.6,0,0,10,3,505,30.94,0
qubely,520058,80,66,7,1,1,5.3,6.7.4,0,1,178,11,4108,5260.14,1
allow-swf-upload,19907,84,5,12,12,0.083,2.0.2,3.7.41,0,0,2,1,89,4.04,0
gdpr-compliance-cookie-consent,462712,54,10,6,1,1,4.6,6.5.7,0,0,113,71,13607,951.3,1
geoflickr,3301,0,0,9,1,1,5,6.7.4,0,0,9,2,274,29.28,1
custom-field-widget,19013,100,4,17,13,0.077,2.5,2.6.1,0,0,5,1,223,70.12,0
mpl-publisher,46243,98,42,10,1,1,5,6.9.1,0,0,1342,965,126376,17866.31,1
shortcoder,1875171,98,225,15,1,1,4.9.0,6.9.1,0.75,1,33,11,1570,262.41,1
embedded-cdn,3516,0,0,9,1,1,3,6.7.4,0,0,4,1,43,61.15,1
interactive-uk-map,7604,100,2,12,1,1,3.3,6.9.1,0,0,15,6,2826,436.89,1
th-all-in-one-woo-cart,223569,0,0,4,1,1,5.5,6.9.1,0,0,78,28,4191,1086.68,1
a3-responsive-slider,69412,52,8,11,1,1,6,6.9.0,0,0,247,102,27718,3039.54,1
eleganto-advanced-sections,36115,0,0,9,9,0.111,4.4,4.7.31,0,0,4,2,627,28.91,0
f12-profiler,46106,76,5,7,1,1,6,6.9.1,0,0,108,100,17505,2480.07,1
ticketsource-events,8498,20,1,7,1,1,4.0.0,6.9.1,0,0,4,2,104,28.6,1
simple-staff-list,156505,92,40,13,1,1,3,6.8.0,0,0,57,37,2695,277.67,1
pagopar-woocommerce-gateway,25821,60,2,8,1,1,4,6.8.3,0,0,161,41,14101,1603.21,1
wp-floorplans,3664,100,1,10,10,0.1,3.7,4.3.34,0,0,12,5,696,55.87,0
playpress,10197,0,0,14,11,0.091,2.5,4.8.27,0,0,6,1,102,20.59,0
flying-scripts,271374,100,37,6,1,1,4.5,6.9.1,0,1,14,12,2347,80.21,0
browser-specific-css,9446,100,4,16,12,0.083,2.0.2,2.9.2,0,0,5,1,342,114.66,0
icalendrier,33044,100,5,11,1,1,3.5,6.6.4,0,0,28,4,3951,207.88,1
all-in-one-contact-buttons-wpshare247,51874,100,1,4,1,1,4.9,6.6.4,0,0,2260,12,1957,28796.53,0
contentking,7717,100,1,8,3,0.333,5.3,6.1.9,0,0,43,24,2541,127.88,0
ctc-flatbuttons,3076,100,3,3,2,0.5,4.9,6.2.8,0,0,21,2,323,87.79,0
float-menu,790368,88,41,8,1,1,4.3,6.9.1,0,0,134,68,4572,2310.07,1
prostudio-auto-meta-images,2404,80,4,5,5,0.2,5.1,5.4.18,0,0,2,1,44,5.93,0
cf7-widget-elementor,736697,98,103,8,1,1,4.4,6.6.4,0,0,94,69,6229,537.24,1
scss-wp-editor,10692,100,4,4,1,1,6,6.9.1,0,0,67,55,16731,592.57,1
wp-live-chat-software-for-wordpress,1252090,92,97,15,1,1,4.4,6.9.1,0,0,58,30,3606,245.87,1
simple-custom-posts-per-page,4003,0,0,14,14,0.071,2.7,3.1.4,0,0,7,2,77,43.88,0
wp-post-disclaimer,17664,96,9,6,1,1,3.6,6.7.4,0,0,31,8,1060,2942.09,1
read-more-excerpt-link,64368,100,6,9,1,1,2.9.0,6.9.1,0,0,2,1,143,14,1
ambrosite-unlink-parent-pages,10585,100,1,15,14,0.071,2.1,3.3.2,0,0,3,1,205,51.36,0
greenrope-analytics,5452,0,0,12,1,1,3,6.9.1,0,0,7,3,236,30.22,0
ar-for-wordpress,41924,92,10,8,1,1,5.5,6.9.1,0,0,229,72,16810,4912.45,1
disable-xml-rpc-api,791031,82,42,5,1,1,5,6.9.1,0,0,117,67,6842,939.84,0
shayanweb-admin-fontchanger,26302,100,11,4,1,1,5.2,6.8.3,0,0,73,15,653,2913.83,1
resaline,7827,100,1,12,12,0.083,3.3,3.5.2,0,0,17,5,405,481.65,0
video-embedder,67074,100,1,17,1,1,2.8,6.7.4,0,0,3,1,192,38.74,1
ultimate-410,40777,88,8,5,1,1,5.1,6.6.4,0,0,33,30,1953,73.64,1
post-grid,3441009,86,163,11,1,1,5.0.0,6.9.1,0.5,1,173,57,31547,20932.64,1
nix-anti-spam-light,5732,74,3,12,11,0.091,3.0.1,3.5.2,0,0,9,6,269,13.08,1
bulk-comments-management,25873,94,13,12,8,0.125,3.3,3.5.2,0,0,2,1,122,7.55,0
wp-plugin-manager,123300,86,23,6,1,1,5,6.9.1,0,0,40,15,4274,1835.4,1
code-block-pro,156932,96,48,3,1,1,6,6.8.3,0.5,1,763,6,129,18895.95,0
embed-lottie-player,84546,100,4,4,1,1,6.5,6.9.1,0,0,41,18,901,1989.65,1
tutor,3850074,88,579,7,1,1,5.3,6.9.1,0.62,14,1210,678,110330,16486.85,1
woo-satispay,98068,86,7,8,1,1,5,6.9.1,0,1,16,9,980,45.21,0
different-shipping-and-billing-address-for-woocommerce,3848,94,7,3,1,1,5.5,6.9.1,0,0,19,10,2261,202.64,1
sip-calculator,4290,0,0,3,1,1,5.5,6.8.3,0,0,12,4,643,494.43,1
feedoptimise,13171,0,0,10,1,1,3.1,6.8.3,0,0,5,3,1129,68.27,0
my-quicktags,10097,0,0,16,16,0.062,2.6,2.8.4,0,0,6,3,161,13.1,0
constant-contact-forms,2653485,54,100,9,1,1,6.4.0,6.9.1,0.21,30,909,441,67096,6101.75,1
woocommerce-delivery-notes,1312502,92,119,14,1,1,4.4,6.9.0,0.21,11,603,383,176089,15901.9,1
avantex-companion,27571,0,0,2,1,1,False,6.8.3,0,0,173,14,1139,12862.96,0
investment-calculator,5683,0,0,17,4,0.25,2.0.2,5.8.12,0,0,2,1,167,9.22,0
spotlightr,8033,100,2,3,1,1,5.3,6.7.4,0,0,37,9,1388,1372.07,1
md5-media-renamer,5673,100,3,12,12,0.083,3,3.6.1,0,0,20,2,255,225.51,0
logo-manager-for-enamad,80269,88,7,10,1,1,3,6.7.4,0,0,7,4,777,38.36,1
remove-powered-by-wp,476256,92,20,8,1,1,4.6,6.9.1,1,0,4,2,1086,57.48,0
wpcos,16288,74,6,6,1,1,6.0.1,6.9.1,0,0,248,180,30780,3058.63,0
visual-builder,2032,0,0,1,1,1,6,6.8.3,0,0,844,398,65763,10576.49,1
otys-jobs-apply,11266,100,1,3,1,1,6,6.9.1,0,0,532,157,19993,7120.81,0
wp-insert,761936,90,143,16,3,0.333,False,6.1.9,0,0,413,367,255128,12358.93,1
cdek-delivery-calculator,73138,60,2,7,7,0.143,4.6,4.9.28,0,0,8,4,557,39.57,0
geo-targetly-geo-content,5054,96,8,7,1,1,3.0.1,6.8.3,0,0,14,13,355,13.15,1
viewmedica,12354,0,0,13,1,1,3.0.0,6.1.9,0,0,9,2,852,67.02,1
genesis-co-authors-plus,6422,100,2,13,12,0.083,3,3.7.41,0,0,2,1,113,6.1,0
regenerate-thumbnails-advanced,1254757,64,59,10,1,1,4,6.9.1,0,0,65,36,6481,357.44,0
custom-javascript-inserter,5136,100,1,10,10,0.1,3.0.1,4.4.34,0,0,2,1,68,4.02,0
wp-add-mime-types,626290,84,24,12,1,1,6.2,6.7.4,0,0,8,3,465,346.92,0
elegro-payment,438969,100,12,7,6,0.167,4.6,4.9.28,0,0,10,1,205,1688.46,0
jps-get-rss-feed,37972,94,13,16,11,0.091,3.5,3.9.40,0,0,12,3,809,94.31,0
pagebar,175423,74,3,19,3,0.333,5,6.0.11,0,0,31,11,1357,86.25,1
go-newrelic,12160,100,4,12,11,0.091,3.5.1,4.0.38,0,0,7,4,314,199.65,0
remove-dashboard-access-for-non-admins,466620,92,78,14,1,1,3.1.0,6.7.4,0,0,13,8,872,39.57,0
