slug,total_downloads,rating_user,num_reviewers,plugin_age_since_release,last_update_year,freq_update_per_year,wp_requires,wp_tested,support_response_rate,open_issues,num_files,num_php_files,loc,plugin_size_kb,vulnerable
embed-peertube-playlist,3284,100,1,5,1,1,3.5,6.9.1,0,0,11,3,249,23.38,1
wp-qrcode-me-v-card,44741,88,7,6,1,1,5,6.8.3,0,0,374,296,46928,1968.93,1
wp-post-disclaimer,17664,96,9,6,1,1,3.6,6.7.4,0,0,31,8,1060,2942.09,1
off-canvas-sidebars,34815,96,38,10,1,1,4.1,6.8.3,0,1,44,21,6316,429.44,1
pardot,214244,52,16,13,1,1,5.5,6.4.7,0,0,39,13,4425,1523.37,1
reviewx,605423,90,84,5,1,1,5,6.9.1,0,2,1256,946,87875,17019.25,1
pearl-header-builder,210941,66,13,8,1,1,4.6,6.8.3,0,0,143,38,8444,4183.64,1
video-slider-with-thumbnails,20784,100,2,8,1,1,3,6.9.1,0,0,52,2,3059,822.4,1
yith-color-and-label-variations-for-woocommerce,377078,72,22,7,1,1,6.7,6.9.1,0,0,340,175,20965,4519.23,1
distance-based-shipping-calculator,8651,60,2,3,1,1,6.4,6.8.3,0,0,78,48,7394,730.24,1
getyourguide-ticketing,1710,0,0,3,3,0.333,3.0.1,6.1.9,0,0,24,18,970,56.38,1
email-subscribe,133513,76,11,10,1,1,3,6.9.1,0,0,35,1,1337,1109.66,1
mappress-google-maps-for-wordpress,4768207,92,145,16,1,1,5.9.5,6.8.3,1,0,67,18,3777,1364.43,1
quttera-web-malware-scanner,4408666,78,47,13,1,1,3.3.2,6.9.1,0,0,221,107,41668,8655.82,1
plugin-groups,27104,86,30,10,2,0.5,5.3,6.4.7,0,0,20,12,1442,114.38,1
easy-paypal-donation,496027,76,23,10,1,1,3,6.9.1,1,0,70,50,8479,516.47,1
collect-and-deliver-interface-for-woocommerce,18691,100,3,4,1,1,6.2,6.9.1,0,8,512,298,49281,29526.23,1
rest-api-to-miniprogram,43252,100,3,7,1,1,5.0.5,6.8.3,0,0,164,72,16946,5480.84,1
new-contact-form-widget,119219,100,11,9,1,1,4,6.9.1,0,0,50,9,1908,3070.98,1
yotuwp-easy-youtube-embed,371004,94,320,8,1,1,4.5,6.2.8,0,0,40,9,2614,593.53,1
interview,1382,100,2,3,1,1,4.5,6.5.7,0,0,19,3,648,302.45,1
wp-social,880250,94,63,15,1,1,5,6.9.1,0.75,1,859,599,85133,12333.24,1
order-import-export-for-woocommerce,2199727,94,325,9,1,1,3,6.9.1,1,0,277,103,23177,4049.85,1
post-timeline,45226,84,21,9,1,1,4.8,6.8.3,0,0,207,37,7435,12811.67,1
wp-polls,3676789,84,136,20,1,1,4.9.6,6.7.4,0,0,21,7,3854,235.17,1
bug-library,14627,94,6,15,1,1,3,6.5.7,0,0,56,10,6506,1173.95,1
team,196474,80,53,11,1,1,3.8,6.9.1,0,0,71,24,6838,3554.41,1
christian-science-bible-lesson-subjects,3816,0,0,15,1,1,5,6.9.1,0,0,5,1,328,39.1,1
wp-vk,14898,74,3,5,1,1,6,6.8.3,0,0,121,54,14059,2102.5,1
notibar,128664,96,62,5,1,1,4,6.9.1,0,0,41,26,2285,357.89,1
gtm-kit,525649,96,19,3,1,1,6.7,6.9.1,0,0,143,66,9199,1933.24,1
icon-widget,96902,100,2,8,1,1,5,6.5.7,0,0,69,19,4525,5949.18,1
reusable-blocks-extended,107786,96,39,6,1,1,5,6.9.1,0,0,8,4,503,42.02,1
currency-switcher-for-woocommerce,9838,0,0,6,1,1,5.1,6.7.4,0,0,397,32,3586,3094.91,1
animated-typed-js-shortcode,14788,86,6,5,1,1,4,6.6.4,0,0,3,1,123,19.73,1
th-variation-swatches,132832,0,0,4,1,1,4.8,6.8.3,0,0,37,13,2651,815.08,1
media-cleaner,4354902,92,740,9,1,1,6,6.9.1,0.75,1,28,24,5819,809.84,1
themesflat-addons-for-elementor,671903,40,9,5,1,1,4.9,6.9.1,0,0,182,50,39329,4993.87,1
vikrentcar,75877,96,30,6,1,1,4.7,6.9.1,1,0,1151,517,180450,16722.84,1
ajax-search-for-woocommerce,3743614,98,1803,9,1,1,5,6.9.1,0.5,2,440,318,74878,5111.36,1
wise-chat,419319,88,105,11,1,1,3.6,6.7.4,0,2,741,115,18219,17916.23,1
cf7-styler,161846,74,15,6,1,1,5,6.9.1,0,0,276,177,56419,5503.8,1
cost-calculator-builder,2865304,90,391,6,1,1,6.2,6.9.1,0.62,3,1625,231,38880,42592.93,1
ethiopian-calendar,2344,100,1,6,1,1,3.0.1,6.5.7,0,0,88,62,4981,393.29,1
klarna-payments-for-woocommerce,1795435,46,19,8,1,1,6.7,6.9.1,1,0,374,201,28418,3378.57,1
forget-about-shortcode-buttons,397629,94,69,11,1,1,4.2,6.7.4,0,0,55,28,1730,1378.18,1
matomo,2567405,92,172,6,1,1,4.8,6.9.1,0.6,2,6814,3901,485818,61478.09,1
slideshow-gallery,775393,92,742,16,1,1,3.1,6.8.3,0,0,157,75,8499,3840.29,1
woo-wallet,893694,94,185,8,1,1,6.4,6.9.1,0.29,5,101,59,11836,1024.31,1
gamipress,1675091,96,493,8,1,1,4.4,6.9.1,1,0,1548,918,146986,13569.55,1
avif-support,25683,68,5,3,1,1,5.3.0,6.7.4,0,0,79,27,4046,1884.4,1
donations-block,35361,86,4,6,1,1,5,6.7.4,0,0,65,17,1390,881.11,1
portfolio-and-projects,78066,94,11,9,1,1,4,6.9.1,0,0,71,24,3801,796.32,1
facebook-fan-page-widget,36683,88,7,10,1,1,4,6.5.7,0,0,3,1,240,54.99,1
capitalize-my-title,7320,74,3,11,1,1,5.5,6.6.4,0,0,28,5,440,3168.07,1
xserver-migrator,198336,0,0,7,1,1,4.2.29,6.7.4,0,0,20,18,1677,76.48,1
woocommerce-products-slider,811242,88,85,11,1,1,3.8,6.9.1,0,0,161,49,19261,20810.98,1
scrollsequence,125839,92,19,5,1,1,5,6.8.3,0,0,721,324,72558,14275.96,1
f4-tree,11765,100,4,7,1,1,6.5.0,6.9.1,0,0,209,156,53120,3600.74,1
mail-subscribe-list,183576,88,60,13,2,0.5,3,6.2.8,0,0,5,2,416,37.75,1
cricket-score,11764,74,3,17,1,1,4.1,6.7.4,0,0,6,3,233,120.17,1
collapsing-archives,145964,82,21,18,1,1,2.8,6.9.1,0,0,32,5,708,756.2,1
doppler-form,28951,86,4,10,1,1,5.6,6.9.1,0,0,171,33,5314,4111.7,1
99fy-core,22148,0,0,6,1,1,5,6.7.4,0,0,188,28,7318,48880.76,1
clearfy,2400563,94,339,8,1,1,6,6.9.1,1,0,1083,637,79968,9354.16,1
advanced-category-and-custom-taxonomy-image,25233,100,5,6,1,1,5.6,6.9.1,0,0,72,38,5495,333.28,1
social-pug,1982129,94,172,10,1,1,5.3,6.9.1,0,0,194,151,16963,1792.25,1
comments-import-export-woocommerce,119112,98,68,9,1,1,3.0.1,6.9.1,0,0,115,45,26979,2219.15,1
wp-megamenu,576168,88,219,8,4,0.25,4,5.8.12,0,0,98,40,13292,3686.15,1
notif-bell,992,0,0,1,1,1,5,6.7.4,0,0,593,391,47054,5331.33,1
devvn-image-hotspot,381282,86,29,9,1,1,4.6,6.9.1,0,0,21,5,1023,365.23,1
post-to-pdf,4326,20,1,4,1,1,False,6.9.1,0,0,23,9,793,3877.58,1
expresstechsoftwares-memberpress-discord-add-on,11711,90,8,3,1,1,4.7,6.7.4,0,2,146,117,16837,1144.75,1
ht-menu-lite,66707,56,9,6,1,1,5,6.8.3,0,0,99,16,3631,842.32,1
credova-financial,17201,0,0,6,1,1,5.0.0,6.8.3,0,0,22,11,5257,247.95,1
wp-whatsapp,1751783,98,212,7,1,1,3,6.8.3,0,0,68,31,3949,557.98,1
visualcomposer,3012047,92,219,6,1,1,5.5,6.8.3,0,2,781,348,42153,19369.42,1
popup-by-supsystic,1619802,90,340,11,1,1,5,6.9.1,0,1,738,286,37007,19909.17,1
search-filter,944764,90,174,12,1,1,3.5,6.9.1,0,4,14,4,1753,130.44,1
weight-based-shipping-for-woocommerce,2600791,92,83,12,1,1,5.8,6.9.1,0.67,2,365,358,18236,3003.38,1
wedocs,177589,92,68,10,1,1,5.6,6.9.1,0,0,185,143,20610,2372.45,1
geodirectory,2278652,96,712,11,1,1,5,6.9.1,1,0,1188,509,166772,22571.82,1
post-to-csv,16117,54,3,12,1,1,5.6,6.8.3,0,0,137,9,6041,5241.49,1
the-logo-slider,10496,96,5,10,9,0.111,3.5.0,4.6.30,0,0,11,3,380,273.81,1
ultimate-post-kit,1096327,96,57,4,1,1,5.0.0,6.9.1,0,0,401,190,70598,7107.11,1
shortpixel-adaptive-images,1485045,96,143,7,1,1,4.7,6.9.1,0,0,185,58,15654,3307.14,1
news-kit-elementor-addons,57465,66,4,2,1,1,5,6.9.1,0,0,247,122,61115,8335.76,1
cf7-salesforce,77256,100,60,7,1,1,4.7,6.9.1,0,1,71,20,9184,1424.46,1
getwid,1555165,94,115,6,1,1,5.8,6.8.3,0,2,343,116,13656,6137.86,1
wp-ultimate-csv-importer,2156215,88,574,13,1,1,5,6.9.1,1,0,1663,1283,223738,20340.9,1
wp-clone-any-post-type,10649,74,3,6,1,1,4,6.8.3,0,0,13,6,690,267.3,1
cds-simple-seo,180895,94,31,9,1,1,4.6.2,6.9.1,0,1,29,23,1963,185.18,1
wpc-shop-as-customer,9034,100,2,4,1,1,4,6.9.1,0,0,17,5,1005,126.59,1
imagelinks-interactive-image-builder-lite,45138,78,9,9,1,1,4.6,6.5.7,0,0,406,18,4199,8333.6,1
yop-poll,1233933,88,448,13,1,1,3.3,6.9.1,0,0,356,73,34553,5371.84,1
woo-bought-together,706602,90,83,8,1,1,4,6.9.1,0,2,44,8,4631,758.25,1
adminify,259340,86,104,5,1,1,5,6.9.1,0.78,2,585,328,88957,14238.67,1
cab-grid,34409,88,19,10,1,1,3,6.9.1,0,0,40,5,882,428.95,1
custom-add-to-cart-button-for-woocommerce,65431,80,6,7,1,1,5,6.4.7,0,0,48,13,2586,3955.08,1
funnelcockpit,9807,0,0,9,1,1,3.0.1,6.8.3,0,0,28,16,1153,82.83,1
gallery-plugin,1913056,80,158,14,1,1,6.2,6.9.1,0,0,251,18,11927,22936.25,1
hmh-footer-builder-for-elementor,1375,100,1,6,6,0.167,4,5.2.23,0,0,148,51,6154,1168.92,1
maxslider,92168,94,12,9,1,1,5,6.8.3,0,0,39,10,2419,325.15,1
nudgify,25590,100,5,6,1,1,4.6,6.8.3,0,0,32,30,2573,104.37,1
zero-bs-crm,1833938,86,153,9,1,1,6,6.9.1,0.8,2,1441,606,189016,29041.87,1
doofinder-for-woocommerce,276767,98,127,11,1,1,5.6,6.9.1,0,0,63,50,10527,403.41,1
persian-woocommerce,2225562,86,71,12,1,1,6.0.0,6.9.1,0,5,1156,1045,146534,11617.67,1
wp-businessdirectory,4384,90,10,6,1,1,4.9,6.8.0,0,0,3910,1604,281264,76650.92,1
ach-invoice-app,855,0,0,2,2,0.5,3.0.1,6.1.9,0,0,163,62,6447,1761.3,1
tangible-loops-and-logic,53301,98,39,4,1,1,6,6.8.3,0,0,2065,1737,143996,14857.5,1
service-provider-profile-cpt,6226,100,1,10,9,0.111,3.2,4.8.27,0,0,14,2,1096,1895.01,1
solar-wizard-lite,7335,100,13,4,1,1,4.7,6.7.4,0,0,57,4,5102,1269.91,1
check-pincode-for-woocommerce,8390,88,5,3,1,1,5.5,6.9.1,0,0,33,16,1585,195.4,1
billingo,85813,82,14,9,1,1,6.8,6.8.3,0,1,850,775,64788,3756.28,1
booqable-rental-reservations,44647,84,10,10,1,1,2,6.8.3,0,0,19,5,299,1688.47,1
wp-expand-tabs-free,336897,98,131,10,1,1,5,6.9.1,1,0,265,93,17875,8114.7,1
seraphinite-accelerator,800628,96,472,4,1,1,4.5,6.9.1,0,0,124,90,38969,2152.07,1
multilang-contact-form,11770,0,0,15,13,0.077,2.5,3.4.2,0,0,6,3,780,137.81,1
woo-preview-emails,635576,98,84,10,1,1,6.1.0,6.8.0,0,0,30,19,1631,240.56,1
novelist,30567,100,9,9,1,1,5,6.8.3,0,0,211,169,14568,1018.11,1
insert-php,1709714,90,219,13,1,1,5.6,6.9.1,1,0,221,97,22688,3711.21,1
bookster,8814,100,5,2,1,1,6.2,6.9.1,0,0,313,166,16674,4774.25,1
accessibility-widget,117664,94,21,13,1,1,5.0.0,6.9.1,1,0,32,16,2672,4565.5,1
poll-maker,700901,86,91,7,1,1,4,6.9.1,1,0,266,42,27257,12339.94,1
totalcontest-lite,13946,90,19,6,1,1,4.8,6.8.3,0,0,709,481,53026,4764.34,1
fs-product-inquiry,937,0,0,5,4,0.25,4.7,5.5.17,0,0,53,21,1933,3846.37,1
happyforms,1965929,88,434,8,1,1,5,6.8.3,0,0,282,187,18058,1270.15,1
powerpack-lite-for-elementor,3392693,96,361,7,1,1,6.3,6.9.1,0,0,433,174,84617,6213.94,1
user-registration-using-contact-form-7,13657,84,5,5,1,1,3.5,6.9.1,1,0,224,160,18979,2000.5,1
smsa-shipping-official,7353,60,6,4,1,1,5.3,6.8.3,0,0,186,81,10442,1220.73,1
export-woocommerce-customer-list,258886,94,30,6,1,1,3.0.1,6.9.1,0,0,76,33,3116,716.36,1
ticket-tailor,97574,86,46,11,1,1,2.8,6.9.1,0,0,3,1,85,44.44,1
system-dashboard,20543,98,16,3,1,1,4.8,6.8.3,0,0,773,533,51578,7240.39,1
ai-image,11470,60,2,2,1,1,5,6.9.1,0,0,23,11,2717,849.52,1
yith-woocommerce-ajax-navigation,4941222,70,99,12,1,1,6.7,6.9.1,0,1,430,234,34776,6010.62,1
cc-bmi-calculator,17418,66,4,10,1,1,3,6.8.3,0,0,6,2,365,43.59,1
maps-block-apple,31853,100,2,5,1,1,6.6,6.9.1,1,0,20,10,706,64.84,1
administrator-z,31358,100,7,5,1,1,6,6.9.1,0,0,671,188,51185,12036.84,1
ajax-search-lite,2109401,96,261,13,1,1,3.5,6.9.1,0,2,336,150,16746,5498.97,1
cardealerpress,22940,84,5,10,1,1,6,6.9.1,0,0,300,135,28486,3027.65,1
import-shopify-to-woocommerce,116584,94,42,6,1,1,5.0.0,6.9.1,0,3,69,16,6582,2005.7,1
ehive-objects-image-grid,4485,100,1,12,1,1,3.3.1,6.8.3,0,0,8,3,668,122.22,1
salesmanago,37552,60,2,8,1,1,5.6,6.9.1,0,0,295,261,30531,2715.93,1
wp-leads-builder-any-crm,83949,80,46,11,1,1,5,6.8.3,0,0,105,37,22462,7505.96,1
theperfectweddingnl-widget,7783,100,1,10,1,1,4.2.2,6.7.4,0,0,13,10,407,25.49,1
form-forms,23973,96,20,9,3,0.333,4.2,6.0.11,0,0,385,12,4971,4339.17,1
product-notices-for-woocommerce,9380,100,7,4,1,1,5.2,6.8.3,0,0,19,7,2071,202.05,1
cf7-submission-dom-tracking,12738,100,1,8,1,1,4.0.1,6.9.1,0,0,7,2,433,76.62,1
embed-calendly-scheduling,318197,96,13,5,1,1,4.6,6.9.1,0,0,43,26,1495,186.46,1
scancircle,5864,100,3,12,1,1,2.5,6.9.1,0,0,2,1,127,10.01,1
ai-content-generation,22193,76,10,2,1,1,5,6.8.3,0,0,45,20,5298,1644.66,1
terms-before-download,4368,94,3,11,1,1,3.5,6.8.3,0,0,2,1,153,9.53,1
auto-post-thumbnail,1831848,76,117,15,1,1,5.6,6.9.1,1,0,109,71,15881,4363.09,1
m-chart,108692,98,28,10,1,1,False,6.9.1,0,0,140,32,5964,3699.18,1
timeline-designer,6471,20,1,5,1,1,5,6.8.3,0,1,224,53,25072,8081.71,1
google-seo-author-snippets,71808,76,11,13,3,0.333,4.4,6.1.9,0,0,29,16,2229,556.98,1
link-library,2372655,94,97,20,1,1,4.4,6.9.1,0.67,1,189,41,22887,4638.82,1
robokassa,65761,86,32,7,1,1,5.7,6.9.1,0,0,38,21,5429,415.17,1
xl-tab,18779,80,4,5,1,1,4,6.6.4,0,0,21,12,3262,166.44,1
new-user-approve,845202,86,130,17,1,1,4,6.9.1,0.2,4,353,170,58896,10464.12,1
beautiful-and-responsive-cookie-consent,1419557,90,89,7,1,1,4,6.9.1,1,0,52,19,2706,1009.65,1
calculator-builder,33329,94,18,4,1,1,5,6.9.1,0,0,72,30,3220,925,1
uicore-elements,361377,0,0,1,1,1,4.6,6.9.1,0,0,123,59,28304,1964.28,1
shopelement,1182,0,0,1,1,1,5,6.9.1,0,0,101,37,8935,5926.08,1
geolocator,3932,80,4,10,8,0.125,4.1.1,4.9.28,0,0,97,69,4409,3164.62,1
rating-bws,12280,94,7,9,1,1,5.6,6.8.3,0,0,137,9,6939,6385.74,1
simplified,8911,0,0,3,1,1,6,6.8.3,0,0,215,168,7190,1316.11,1
ttv-easy-embed-player,24383,74,6,7,2,0.5,5,6.2.8,0,0,33,15,4475,496.24,1
wp-mail-logging,4311440,94,348,11,1,1,5.3,6.9.1,1,0,134,80,12478,1378.35,1
user-avatar,258468,78,27,15,2,0.5,3,6.3.7,0,0,26,3,1835,557.72,1
paypal-brasil-para-woocommerce,99819,76,12,6,1,1,4.4,6.7.4,0,0,270,164,27475,2928.09,1
wp-marketing-automations,673335,100,326,6,1,1,5,6.9.1,0,0,1541,975,160710,19378.42,1
popup-more,60834,92,21,5,1,1,3.8,6.9.1,0,0,289,131,18749,3260.18,1
rometheme-for-elementor,334881,62,11,3,1,1,6.8,6.9.1,1,0,334,112,49412,16232.17,1
wp-multisite-content-copier,55803,82,17,9,1,1,4.1,6.9.1,0,0,11,4,1071,334.03,1
private-google-calendars,52663,96,23,8,1,1,4.6,6.9.1,0,0,37,4,2434,2531.21,1
export-customers-data,6370,100,3,6,1,1,4.4,6.8.3,0,1,11,5,1576,414.61,1
content-audit-exporter,1887,0,0,5,2,0.5,5,6.4.7,0,0,68,20,1332,179.82,1
wp-dashboard-notes,248742,92,109,11,1,1,4,6.4.7,0,0,20,6,677,135.12,1
ecpay-ecommerce-for-woocommerce,14450,0,0,3,1,1,6,6.5.7,0,0,324,253,13979,2054.74,1
bb-bootstrap-cards,47548,86,4,9,1,1,4.4,6.9.1,0,0,8,4,1255,60.02,1
superb-social-share-and-follow-buttons,215074,88,11,6,1,1,4.9,6.9.1,1,0,120,14,1972,2399.43,1
aws-cdn-by-wpadmin,89947,94,53,10,1,1,5.6,6.9.1,0,1,16,5,2235,704.33,1
wpbookit,3485,0,0,1,1,1,3.0.1,6.9.1,0,0,513,329,29117,11777.67,1
http-auth,63207,84,6,10,1,1,3.5,6.8.3,0,0,26,10,957,968.65,1
error-log-viewer,93696,96,9,10,1,1,6.2,6.9.1,0,0,128,9,6355,5433.1,1
authorizer,181455,100,19,10,1,1,5.5,6.9.1,0,1,1076,805,131280,8601.97,1
pilotpress,103955,44,5,13,1,1,3.6,6.8.3,0,0,47,4,5567,507.1,1
popping-content-light,8823,100,1,10,3,0.333,3.6,5.9.12,0,0,227,52,10830,4914.58,1
thoughtful-comments,15995,100,3,16,1,1,4.9,6.7.4,0,0,16,3,1995,249.02,1
creative-addons-for-elementor,28423,100,3,5,1,1,5.4,6.9.1,0,0,222,44,29622,9681.66,1
attributes-for-blocks,39420,100,21,4,1,1,6.2,6.9.1,0,0,6,2,259,43.41,1
woocommerce-catalog-enquiry,361983,84,60,10,1,1,6.4,6.9.0,0,1,272,57,6116,16879.34,1
wp-mail-log,118887,98,64,16,1,1,6,6.7.4,0,0,15,7,1310,4104.83,1
mailarchiver,11091,100,3,6,1,1,6.2,6.9.1,0,0,981,666,85702,3606.1,1
wp-fb-autoconnect,384814,88,13,15,1,1,2.5,6.3.7,0,0,17,5,1511,400.17,1
wpmastertoolkit,46546,100,26,2,1,1,6.0.0,6.9.1,0,1,3246,2819,187345,48961.48,1
post-carousel-slider-for-elementor,81201,90,50,6,1,1,5,6.8.3,0,0,78,11,2709,2687.37,1
wpdirectorykit,93306,98,34,5,1,1,5.2,6.9.1,1,0,1318,492,137291,26989.08,1
w2s-migrate-woo-to-shopify,39135,74,3,4,1,1,5,6.9.1,0,0,68,21,6103,1719.11,1
jquery-news-ticker,46496,90,8,12,2,0.5,3.6,6.4.7,0,0,22,5,831,104.87,1
wati-chat-and-notification,11202,20,1,5,1,1,4.4,6.7.4,0,0,14,8,1245,68.62,1
easy-popups,5172,94,7,2,1,1,5,6.8.3,0,0,336,182,57906,5297.14,1
slider-path,5051,100,1,3,3,0.333,4.7.0,6.1.9,0,0,85,15,4983,5346.86,1
cbxpoll,12357,94,3,9,1,1,5.3,6.9.1,0,0,434,168,25023,4274.48,1
fetch-jft,6646,90,2,7,1,1,False,6.8.3,0,0,11,6,1238,73.21,1
martins-free-and-easy-ad-network-get-more-visitors,6077,100,2,2,1,1,5,6.9.1,0,0,3,2,180,13.42,1
landing-page-cat,60623,84,6,9,1,1,6.2,6.9.1,0,0,98,51,9980,2099.52,1
stream,2160034,86,76,12,1,1,4.6,6.9.1,0,2,464,285,40850,2133.61,1
simple-download-counter,26248,98,18,3,1,1,5,6.9.1,1,0,20,12,1577,163.59,1
save-as-pdf-by-pdfcrowd,73740,82,27,6,1,1,4,6.9.1,0,0,31,20,9249,605.54,1
uptime-robot-monitor,22895,82,10,11,3,0.333,4.8,6.1.9,0,0,21,13,1198,131.26,1
order-export-and-more-for-woocommerce,118144,76,14,10,1,1,5,6.9.1,0,0,35,22,5564,1190.96,1
belingogeo,10770,100,13,3,1,1,5.0.0,6.8.3,0,0,38,23,3785,38293.84,1
woo-smart-wishlist,2554972,96,34,8,1,1,4,6.9.1,0,2,55,5,3288,884.02,1
email-address-encoder,1551399,84,160,14,1,1,2,6.7.4,0,1,7,3,771,45.77,1
print-page,28780,98,7,4,1,1,6.5,6.9.1,0,0,46,24,1257,1583.83,1
wp-mpdf,51003,96,18,16,1,1,4,6.8.3,0,0,1086,912,194307,99751.36,1
month-name-translation-benaceur,6937,100,4,10,1,1,3,6.9.1,0,0,17,6,1175,265.12,1
comment-form,71845,100,19,11,1,1,6,6.5.7,0,0,7,4,446,39.94,1
analytics-cat,214556,98,15,9,1,1,4,6.2.8,0,0,26,6,378,315.07,1
simple-contact-forms,4718,100,1,10,9,0.111,3.8,4.6.30,0,0,111,30,2659,218.21,1
invoicing,406645,90,46,8,1,1,5,6.9.1,1,0,961,500,90033,15708.74,1
wp-booking-system,338319,98,336,12,1,1,4.7,6.8.3,1,0,396,104,14491,1912.32,1
easyappointments,40718,88,5,9,1,1,5,6.8.3,0,0,36,15,966,209.73,1
timeline-block-block,58752,100,5,4,1,1,6.5,6.9.1,0,0,65,20,977,5186.06,1
make-paths-relative,71326,82,15,9,1,1,2.6,6.8.3,0,0,33,11,1013,998.72,1
mediaview,3024,0,0,12,1,1,4.4.0,6.8.3,0,0,77,27,2966,1324.4,1
qode-essential-addons,237853,56,6,5,1,1,5,6.9.1,0,0,593,486,64380,7415.95,1
guten-free-options,4993,100,3,7,1,1,4.9.0,6.8.3,0,0,9,4,13109,600.56,1
gsheetconnector-forminator,16335,100,2,2,1,1,5.6,6.9.1,0,0,1323,1134,184325,10927.52,1
themehunk-megamenu-plus,122239,0,0,5,1,1,5.5,6.8.3,0,0,52,15,4630,2151.4,1
iq-block-country,1193177,78,163,15,1,1,3.5.2,6.8.3,0,0,582,264,41054,2262.79,1
gs-woocommerce-products-slider,27988,80,8,8,1,1,4.3,6.8.3,0,0,53,29,5524,1955.34,1
generateblocks,3163762,98,120,5,1,1,6.5,6.9.1,0.25,3,674,68,14326,5201.92,1
makestories-helper,97982,86,28,7,1,1,4,6.4.7,0,0,62,31,2836,1129.79,1
uncanny-automator,2031583,98,148,5,1,1,5.8,6.9.1,0.5,2,2818,2485,371908,25696.36,1
e-shops-cart2,2031,0,0,8,1,1,4.4.0,6.8.3,0,0,12,6,4462,327.18,1
payment-form-for-paypal-pro,23189,54,7,10,1,1,3.0.5,6.9.1,0,0,249,13,3463,975,1
wp-custom-cursors,61391,100,4,5,2,0.5,6.2,6.4.7,0,1,60,17,5793,7189.04,1
eventbee-rsvp-widget,1879,0,0,9,1,1,3.2,6.9.1,0,0,2,1,31,3.54,1
aio-time-clock-lite,32619,92,8,7,1,1,3,6.8.3,0,0,125,17,2380,2652.9,1
seatreg,27735,100,29,4,1,1,5.3,6.9.0,0.57,6,1143,413,45384,26015.34,1
support-chat,18086,100,7,4,1,1,3,6.8.3,0,0,51,16,1980,364.97,1
all-custom-fields-groups,1758,100,1,6,1,1,6,6.5.7,0,0,5,3,8704,383.25,1
trackship-for-woocommerce,217914,94,51,4,1,1,6.2,6.9.1,0,0,221,75,15016,3562.53,1
gutenkit-blocks-addon,417389,92,41,2,1,1,6.1,6.9.1,0,0,699,150,13979,11998.17,1
elisqlreports,24436,94,15,14,1,1,2.6,6.8.3,0,0,7,2,977,79.47,1
tweet-old-post,3511715,80,557,16,1,1,4.7,6.9.1,1,0,613,526,63425,7014.71,1
css-for-elementor,22488,88,18,5,1,1,4.0.1,6.8.3,0,0,139,62,12377,5059.4,1
wpc-admin-columns,20530,100,4,2,1,1,4,6.9.1,0,0,30,7,3263,1050.29,1
block-controller,4058,100,2,6,1,1,5,6.7.4,0,0,29,10,862,118.87,1
bbspoiler,49060,94,29,11,1,1,3.9,6.8.3,0,0,8,1,131,19.71,1
top-10,1217188,92,99,17,1,1,6.6,6.9.1,0,4,369,214,71266,5172.81,1
webd-woocommerce-advanced-reporting-statistics,16009,52,8,7,1,1,3.0.1,6.9.1,0,0,56,22,4957,1900.84,1
woo-order-notes,24123,86,3,8,1,1,4,6.9.1,0,0,19,5,1066,653.47,1
sitekit,54304,100,1,9,1,1,4,6.8.3,0,0,19,13,1150,58.17,1
amazon-product-in-a-post-plugin,223357,84,54,16,5,0.2,5,5.6.16,0,0,111,20,10471,3372.03,1
simple-user-listing,47943,100,17,13,1,1,6.1.0,6.7.0,0,0,25,11,1035,81.58,1
gsheetconnector-gravity-forms,32442,100,6,5,1,1,5.6,6.9.1,0,0,1618,1438,212834,11300.93,1
auto-seo,39414,60,2,13,1,1,3.4,6.7.4,0,0,9,2,513,283.53,1
checkout-files-upload-woocommerce,155202,88,14,9,1,1,4.4,6.9.1,1,0,17,10,2737,152.44,1
mailhawk,88717,68,10,5,1,1,5,6.8.3,0,0,67,51,8037,2129.88,1
super-testimonial,121307,94,24,9,1,1,4,6.9.1,0,0,70,39,5920,1494.33,1
blockspare,803924,98,29,5,1,1,4.9,6.9.1,0,0,477,206,71305,12850.72,1
wooshark-aliexpress-importer,93564,84,38,7,1,1,5,6.9.1,0,0,41,5,1014,3660.27,1
paritypress,1039,0,0,2,1,1,6.6,6.9.1,0,0,189,170,11192,695.7,1
pdf-invoicing-for-woocommerce,8083,100,1,6,1,1,4.4,6.9.1,0,1,164,128,71681,4668.74,1
image-alt-text,27681,100,53,3,1,1,5.3,6.8.3,0,0,40,17,1483,1058.49,1
artplacer-widget,13349,86,6,5,1,1,4,6.8.3,0,0,27,6,1251,2485.65,1
wp-order-by,5375,100,7,10,9,0.111,4.1,4.5.33,0,0,7,4,529,32.52,1
excel-like-price-change-for-woocommerce-and-wp-e-commerce-light,50799,82,15,11,1,1,3.6,6.1.9,0,0,57,7,12367,1544.43,1
yampi-checkout,22908,50,4,5,1,1,3.8.0,6.5.7,0,0,2,1,127,5.68,1
wp-dynamic-keywords-injector,35776,100,5,8,1,1,3.8,6.9.1,0,0,20,3,971,938.19,1
mw-wp-form,1769849,86,22,13,1,1,6,6.4.7,0,1,144,126,14013,462.07,1
gallery-and-lightbox,2372,0,0,7,6,0.167,3.5,5.3.20,0,0,9,1,121,100.39,1
wp-ultimate-post-grid,162427,88,32,10,1,1,3.5,6.9.1,0,0,434,85,10683,4140.19,1
salat-times,26531,96,9,11,1,1,3,6.9.1,0,0,13,5,1675,809.63,1
